,index,film_title,year,genre,duration,avg_vote
2071,33094,Love's Abiding Joy,2006,Western,87,4.5
2072,33098,The Last Time,2006,Comedy,96,5.8
2073,33100,McBride: Requiem,2006,Thriller,120,4.0
2074,33101,The Librarian: Return to King Solomon's Mines,2006,Adventure,88,4.7
2075,33103,McBride - Fallen Idol,2006,Thriller,120,4.0
2076,33104,The Curse of King Tut's Tomb,2006,Adventure,170,5.0
2077,33109,Sea of Dreams,2006,Drama,99,4.7
2078,33114,Canvas,2006,Drama,101,3.5
2079,33115,Jane Doe: The Harder They Fall,2006,Thriller,89,5.3
2080,33116,Ties That Bind,2006,Thriller,100,4.8
2081,33124,Wendy Wu: Homecoming Warrior,2006,Action,91,3.3
2082,33125,Surrender Dorothy,2006,Drama,87,5.5
2083,33126,Avenger,2006,Thriller,88,4.5
2084,33128,Homie Spumoni,2006,Comedy,90,3.8
2085,33134,Cradle of Lies,2006,Thriller,90,4.0
2086,33136,Trapped!,2006,Thriller,88,3.8
2087,33140,School for Scoundrels,2006,Comedy,100,5.4
2088,33143,Hollow Man II,2006,Action,91,3.5
2089,33147,Hatchet,2006,Horror,84,4.9
2090,33150,Kurt Cobain About a Son,2006,Documentary,96,7.0
2091,33154,Second in Command,2006,Action,91,5.8
2092,33156,Merlin's Apprentice,2006,Fantasy,150,5.6
2093,33158,Home by Christmas,2006,Drama,95,4.0
2094,33160,The Net 2.0,2006,Action,95,4.4
2095,33162,The Groomsmen,2006,Comedy,98,5.4
2096,33164,All In,2006,Comedy,98,3.0
2097,33169,Bickford Shmeckler's Cool Ideas,2006,Comedy,79,6.0
2098,33170,Beautiful Dreamer,2006,Drama,90,4.2
2099,33171,Be My Baby,2006,Comedy,86,4.0
2100,33172,East Broadway,2006,Comedy,105,6.0
2101,33186,Mystery Woman: Oh Baby,2006,Comedy,90,5.5
2102,33187,Mystery Woman: Wild West Mystery,2006,Thriller,120,5.5
2103,33188,Mystery Woman: At First Sight,2006,Thriller,100,4.0
2104,33189,Miracle Dogs Too,2006,Drama,85,2.0
2105,33190,Mystery Woman: Redemption,2006,Comedy,76,6.3
2106,33196,Wristcutters: A Love Story,2006,Drama,88,7.0
2107,33198,In Her Line of Fire,2006,Action,88,2.7
2108,33200,Earthstorm,2006,Fantasy,90,3.9
2109,33201,Falling for Grace,2006,Comedy,105,4.3
2110,33203,The Last Winter,2006,Horror,97,6.4
2111,33206,Molly: An American Girl on the Home Front,2006,Drama,85,4.0
2112,33207,Save the Last Dance 2,2006,Drama,90,6.3
2113,33211,Caved In,2006,Horror,93,4.2
2114,33217,Fatal Desire,2006,Thriller,113,5.0
2115,33218,Return to Halloweentown,2006,Comedy,88,4.3
2116,33219,The Ron Clark Story,2006,Biography,90,5.0
2117,33220,"Hello Sister, Goodbye Life",2006,Drama,89,6.4
2118,33223,Magma: Volcanic Disaster,2006,Action,87,2.8
2119,33224,Caffeine,2006,Comedy,92,4.2
2120,33225,Murder 101,2006,Thriller,120,4.7
2121,33226,How to Eat Fried Worms,2006,Comedy,98,1.5
2122,33230,El cantante,2006,Biography,106,5.2
2123,33232,Splinter,2006,Thriller,90,4.6
2124,33235,Open Window,2006,Drama,97,7.0
2125,33239,Why I Wore Lipstick to My Mastectomy,2006,Drama,90,6.0
2126,33246,Abominable,2006,Horror,94,6.0
2127,33254,A Lobster Tale,2006,Comedy,95,6.0
2128,33258,Another Gay Movie,2006,Comedy,90,5.0
2129,33261,Hoot,2006,Adventure,91,2.9
2130,33265,Even Money,2006,Drama,113,4.6
2131,33267,Life Is Not a Fairytale: The Fantasia Barrino Story,2006,Biography,88,6.0
2132,33269,Proof of Lies,2006,Drama,120,5.5
2133,33271,Android Apocalypse,2006,Fantasy,95,2.5
2134,33273,My Bollywood Bride,2006,Comedy,95,6.0
2135,33274,I'll Always Know What You Did Last Summer,2006,Horror,92,4.8
2136,33275,Foo Fighters: Hyde park,2006,Musical,80,6.0
2137,33277,Sisters,2006,Horror,92,3.2
2138,33278,Old Joy,2006,Drama,76,7.6
2139,33280,Air Guitar Nation,2006,Documentary,81,8.0
2140,33281,A Dead Calling,2006,Horror,90,3.0
2141,33282,Before the Music Dies,2006,Documentary,95,4.0
2142,33283,Madea's Family Reunion,2006,Comedy,107,3.0
2143,33285,Surf School,2006,Comedy,87,3.0
2144,33287,The Tv Set,2006,Comedy,88,6.3
2145,33293,Something New,2006,Comedy,99,4.4
2146,33295,I Want Someone to Eat Cheese With,2006,Comedy,80,7.0
2147,33297,Creepshow III,2006,Grotesque,104,4.9
2148,33298,The Year Without a Santa Claus,2006,Comedy,120,5.0
2149,33300,Though None Go with Me,2006,Drama,100,2.0
2150,33303,Off the Black,2006,Drama,90,6.5
2151,33305,Undisputed II: Last Man Standing,2006,Action,98,7.8
2152,33312,Salvage,2006,Horror,80,3.5
2153,33314,Tom and Jerry in Shiver Me Whiskers,2006,Animation,74,5.3
2154,33315,10th & Wolf,2006,Action,107,3.3
2155,33317,Two Weeks,2006,Comedy,102,4.0
2156,33324,Danika,2006,Drama,79,3.5
2157,33325,Shut Up & Sing,2006,Documentary,93,6.0
2158,33326,Deceit,2006,Drama,90,4.0
2159,33329,Mulberry Street,2006,Horror,84,6.6
2160,33330,She's the Man,2006,Comedy,105,4.5
2161,33332,Fay Grim,2006,Thriller,118,3.5
2162,33333,Glass House: The Good Mother,2006,Thriller,90,2.0
2163,33335,The Treatment,2006,Comedy,86,3.3
2164,33336,Gray Matters,2006,Comedy,96,4.0
2165,33338,Boy Culture,2006,Drama,88,5.5
2166,33343,El Cortez,2006,Drama,94,3.8
2167,33344,The Architect,2006,Drama,82,4.0
2168,33345,Alone with Her,2006,Thriller,78,7.0
2169,33347,The Pumpkin Karver,2006,Comedy,90,2.1
2170,33350,Kraken: Tentacles of the Deep,2006,Fantasy,88,2.8
2171,33352,One Night with the King,2006,History,123,4.5
2172,33353,Night of the Living Dead 3D,2006,Horror,80,3.0
2173,33357,Fingerprints,2006,Horror,95,3.4
2174,33358,Dragon,2006,Fantasy,84,2.0
2175,33366,Midnight Clear,2006,Drama,103,6.1
2176,33368,Big Bad Wolf,2006,Comedy,95,5.5
2177,33373,The Path to 9/11,2006,Drama,240,6.0
2178,33375,"Augusta, Gone",2006,Drama,100,7.0
2179,33378,The Lather Effect,2006,Comedy,95,3.5
2180,33379,Sherrybaby,2006,Drama,96,5.0
2181,33380,Family,2006,Thriller,95,3.5
2182,33383,Comeback Season,2006,Comedy,99,4.7
2183,33384,Waltzing Anna,2006,Comedy,108,5.0
2184,33386,Friendly Fire,2006,Musical,52,3.5
2185,33389,The Hunt for Eagle One: Crash Point,2006,Action,86,4.0
2186,33394,Monty Python's Personal Best,2006,Comedy,400,6.0
2187,33397,Beerfest,2006,Comedy,110,4.4
2188,33398,For Your Consideration,2006,Comedy,86,7.0
2189,33399,Come Early Morning,2006,Drama,97,4.0
2190,33401,El Mascarado Massacre,2006,Horror,75,4.7
2191,33402,Moscow Zero,2006,Action,82,2.0
2192,33403,The Lost,2006,Thriller,119,2.0
2193,33404,Loving Annabelle,2006,Drama,76,4.0
2194,33408,Poultrygeist: Night of the Chicken Dead,2006,Comedy,103,6.0
2195,33412,Paul McCartney: The Space Within Us,2006,Musical,115,5.0
2196,33415,American Hardcore,2006,Documentary,100,6.0
2197,33421,Facing the Giants,2006,Drama,111,1.0
2198,33423,The Guatemalan Handshake,2006,Comedy,98,8.0
2199,33424,Waist Deep,2006,Action,97,8.0
2200,33426,Employee of the Month,2006,Comedy,103,4.5
2201,33430,Pixies: Acoustic - Live in Newport,2006,Musical,101,6.0
2202,33432,The Number One Girl,2006,Action,84,3.0
2203,33433,Trapped Ashes,2006,Horror,105,5.0
2204,33436,7 Mummies,2006,Horror,80,7.0
2205,33439,Sonhos de Peixe,2006,Drama,111,3.0
2206,33444,S&man,2006,Horror,84,6.0
2207,33448,Intimate Stranger,2006,Thriller,88,6.0
2208,33449,12 Hours to Live,2006,Thriller,88,4.5
2209,33452,Bigfoot,2006,Comedy,87,1.0
2210,33455,Spider-Man 3,2007,Super-hero,156,5.9
2211,33459,Music and Lyrics,2007,Comedy,96,6.3
2212,33461,Ghost Rider,2007,Action,114,4.8
2213,33463,Bordertown,2007,Drama,115,4.8
2214,33464,Because I Said So,2007,Comedy,102,4.1
2215,33465,Norbit,2007,Comedy,102,4.1
2216,33471,Bridge to Terabithia,2007,Fantasy,95,6.1
2217,33472,Shooter,2007,Action,124,6.3
2218,33473,The Reaping,2007,Horror,96,5.8
2219,33476,Perfect Stranger,2007,Thriller,110,5.4
2220,33478,Wild Hogs,2007,Comedy,99,5.3
2221,33479,The Number 23,2007,Thriller,95,5.4
2222,33481,Epic Movie,2007,Comedy,86,2.7
2223,33484,The Hills Have Eyes II,2007,Horror,89,4.0
2224,33485,Breach,2007,Spy,110,7.1
2225,33486,Zodiac,2007,Thriller,158,7.3
2226,33487,Prey,2007,Drama,92,4.5
2227,33488,Pirates of the Caribbean: At World's End,2007,Adventure,168,5.5
2228,33489,No Country for Old Men,2007,Drama,122,8.3
2229,33490,Grindhouse. Death Proof,2007,Thriller,122,6.8
2230,33491,We Own the Night,2007,Crime,117,7.4
2231,33492,Paranoid Park,2007,Drama,85,7.2
2232,33509,Ocean's Thirteen,2007,Action,122,6.2
2233,33512,U2 3D,2007,Musical,85,7.3
2234,33514,Jane Doe: Ties That Bind,2007,Thriller,89,4.3
2235,33515,4: Rise of the Silver Surfer,2007,Super-hero,92,5.1
2236,33517,Hostel: Part II,2007,Horror,94,5.6
2237,33518,Lucky You,2007,Comedy,124,5.5
2238,33521,Transformers,2007,Action,135,5.4
2239,33522,The Messengers,2007,Horror,87,4.3
2240,33523,Primeval,2007,Horror,93,4.0
2241,33524,Catacombs,2007,Horror,100,4.1
2242,33525,Stomp the Yard,2007,Drama,109,4.5
2243,33528,The Lookout,2007,Thriller,99,6.9
2244,33529,Vacancy,2007,Thriller,80,6.0
2245,33531,Disturbia,2007,Thriller,104,5.8
2246,33532,Are We Done Yet?,2007,Comedy,92,3.4
2247,33533,Nancy Drew,2007,Comedy,99,3.9
2248,33534,Hot Rod,2007,Comedy,88,5.8
2249,33535,Firehouse Dog,2007,Comedy,111,5.5
2250,33536,I Think I Love My Wife,2007,Comedy,90,4.5
2251,33537,Daddy Day Camp,2007,Comedy,89,4.0
2252,33538,The Invisible,2007,Drama,97,4.2
2253,33540,Blades of Glory,2007,Comedy,93,5.2
2254,33547,The Hunting Party,2007,Drama,103,6.0
2255,33552,License to Wed,2007,Comedy,90,4.7
2256,33555,The Darjeeling Limited,2007,Comedy,91,7.1
2257,33557,Redacted,2007,War,90,7.7
2258,33558,The Assassination of Jesse James by the Coward Robert Ford,2007,Western,155,7.6
2259,33560,Michael Clayton,2007,Thriller,119,7.0
2260,33563,In the Valley of Elah,2007,Drama,120,7.2
2261,33573,Captivity,2007,Horror,96,4.0
2262,33574,Reign Over Me,2007,Drama,124,7.1
2263,33579,I'm Not There,2007,Drama,135,7.0
2264,33580,I Now Pronounce You Chuck and Larry,2007,Comedy,115,5.2
2265,33582,Premonition,2007,Thriller,110,5.3
2266,33584,No reservations,2007,Comedy,105,5.7
2267,33585,The Last Legion,2007,History,110,4.1
2268,33586,Superbad,2007,Comedy,114,6.2
2269,33590,The Brothers Solomon,2007,Comedy,91,4.0
2270,33591,Hairspray,2007,Comedy,117,6.1
2271,33593,The Brave One,2007,Thriller,119,5.5
2272,33594,Planet Terror,2007,Horror,115,6.9
